city,travel_month,avg_temp_c,temp_max_c,temp_min_c,rainfall_mm,sunshine_hours,uv_index_max,wind_speed_max_kmh,precipitation_probability_max,sunshine_category,rain_category,wind_category,sunshine_score,comfort_score,last_updated
Stavropol,2,-1,2,-5,10,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:43:37.760172
Stavropol,3,3,7,-2,13,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:43:38.342475
Stavropol,4,9,13,4,17,35.0,2,19,75,mixed,showery,breezy,42,50,2025-06-09T00:43:38.931874
Stavropol,5,15,19,10,23,35.0,1,17,75,mixed,wet,breezy,42,11,2025-06-09T00:43:39.526123
Stavropol,6,18,22,13,24,35.0,1,16,75,mixed,wet,breezy,42,44,2025-06-09T00:43:40.116169
Stavropol,7,23,27,17,11,35.0,1,17,50,mixed,showery,breezy,42,80,2025-06-09T00:43:40.711514
Stavropol,8,22,27,17,12,35.0,1,18,50,mixed,showery,breezy,42,80,2025-06-09T00:43:41.298985
Stavropol,9,16,20,11,17,35.0,2,18,75,mixed,showery,breezy,42,22,2025-06-09T00:43:41.879197
Stavropol,10,10,15,6,10,35.0,3,17,50,mixed,showery,breezy,42,70,2025-06-09T00:43:42.472287
Stavropol,11,3,7,0,13,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:43:43.079834
Stavropol,12,-2,1,-4,13,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:43:43.646286
Sliač,1,-2,1,-5,11,35.0,4,13,50,mixed,showery,calm,42,0,2025-06-09T00:43:44.317594
Sliač,2,-1,3,-5,9,35.0,3,15,50,mixed,showery,breezy,42,0,2025-06-09T00:43:44.915256
Sliač,3,4,8,-1,12,35.0,2,15,50,mixed,showery,breezy,42,0,2025-06-09T00:43:45.483666
Sliač,4,9,14,4,16,35.0,2,16,75,mixed,showery,breezy,42,60,2025-06-09T00:43:46.079743
Sliač,5,14,19,9,20,35.0,1,14,75,mixed,showery,calm,42,10,2025-06-09T00:43:46.665569
Sliač,6,17,22,12,19,35.0,1,14,75,mixed,showery,calm,42,40,2025-06-09T00:43:47.244965
Sliač,7,19,24,14,15,35.0,1,14,50,mixed,showery,calm,42,60,2025-06-09T00:43:47.832091
Sliač,8,20,24,14,12,35.0,1,13,50,mixed,showery,calm,42,60,2025-06-09T00:43:48.409720
Sliač,9,16,20,11,11,35.0,2,14,50,mixed,showery,calm,42,22,2025-06-09T00:43:48.982278
Sliač,10,10,14,6,12,35.0,2,14,50,mixed,showery,calm,42,60,2025-06-09T00:43:49.576459
Sliač,11,3,6,0,14,35.0,3,13,50,mixed,showery,calm,42,0,2025-06-09T00:43:50.176590
Sliač,12,-2,1,-4,11,35.0,4,13,50,mixed,showery,calm,42,0,2025-06-09T00:43:50.782187
Lviv,1,-2,0,-4,10,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T00:43:51.462651
Lviv,2,-2,1,-5,11,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T00:43:52.054668
Lviv,3,3,7,-1,12,35.0,2,20,50,mixed,showery,breezy,42,0,2025-06-09T00:43:52.628021
Lviv,4,9,13,4,16,35.0,2,19,75,mixed,showery,breezy,42,50,2025-06-09T00:43:53.217682
Lviv,5,14,18,9,22,35.0,1,17,75,mixed,showery,breezy,42,270,2025-06-09T00:43:53.788888
Lviv,6,17,21,13,26,35.0,1,17,75,mixed,wet,breezy,42,38,2025-06-09T00:43:54.359056
Lviv,7,19,23,15,26,35.0,1,16,75,mixed,wet,breezy,42,62,2025-06-09T00:43:54.942178
Lviv,8,19,23,15,17,35.0,1,15,75,mixed,showery,breezy,42,62,2025-06-09T00:43:55.547240
Lviv,9,15,19,11,15,35.0,2,17,75,mixed,showery,breezy,42,12,2025-06-09T00:43:56.134506
Lviv,10,10,14,7,12,35.0,2,18,50,mixed,showery,breezy,42,60,2025-06-09T00:43:56.742452
Lviv,11,3,5,0,13,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:43:57.327890
Lviv,12,-2,0,-4,12,35.0,4,20,50,mixed,showery,breezy,42,0,2025-06-09T00:43:57.932395
Zadar,1,6,9,2,25,35.0,4,18,75,mixed,wet,breezy,42,10,2025-06-09T00:43:58.572738
Zadar,2,6,10,2,20,35.0,4,19,75,mixed,showery,breezy,42,20,2025-06-09T00:43:59.156786
Zadar,3,9,13,5,23,35.0,3,18,75,mixed,wet,breezy,42,50,2025-06-09T00:43:59.728466
Zadar,4,13,17,9,20,35.0,2,17,75,mixed,showery,breezy,42,90,2025-06-09T00:44:00.317752
Zadar,5,17,21,13,23,35.0,2,15,75,mixed,wet,breezy,42,38,2025-06-09T00:44:00.894660
Zadar,6,22,26,17,16,35.0,2,15,75,mixed,showery,breezy,42,89,2025-06-09T00:44:01.453620
Zadar,7,25,29,20,7,35.0,2,15,50,mixed,arid,breezy,42,67,2025-06-09T00:44:02.022458
Zadar,8,24,29,20,8,35.0,2,15,50,mixed,showery,breezy,42,67,2025-06-09T00:44:02.592864
Zadar,9,21,25,16,16,35.0,2,14,75,mixed,showery,calm,42,78,2025-06-09T00:44:03.166694
Zadar,10,16,19,12,29,35.0,3,16,75,mixed,wet,breezy,42,14,2025-06-09T00:44:03.743167
Zadar,11,10,14,7,32,35.0,4,18,90,mixed,wet,breezy,42,60,2025-06-09T00:44:04.321512
Zadar,12,6,10,3,28,35.0,4,18,75,mixed,wet,breezy,42,20,2025-06-09T00:44:04.905863
Zagreb,1,1,5,-2,14,35.0,4,11,50,mixed,showery,calm,42,0,2025-06-09T00:44:05.542826
Zagreb,2,2,7,-2,13,35.0,3,13,50,mixed,showery,calm,42,0,2025-06-09T00:44:06.115258
Zagreb,3,7,12,2,15,35.0,3,14,75,mixed,showery,calm,42,40,2025-06-09T00:44:06.699145
Zagreb,4,11,17,6,18,35.0,2,14,75,mixed,showery,calm,42,90,2025-06-09T00:44:07.289083
Zagreb,5,16,21,11,24,35.0,1,12,75,mixed,wet,calm,42,30,2025-06-09T00:44:07.866394
Zagreb,6,20,24,14,20,35.0,1,12,75,mixed,showery,calm,42,60,2025-06-09T00:44:08.435029
Zagreb,7,22,27,17,18,35.0,1,11,75,mixed,showery,calm,42,80,2025-06-09T00:44:09.003928
Zagreb,8,22,27,17,19,35.0,1,11,75,mixed,showery,calm,42,80,2025-06-09T00:44:09.575706
Zagreb,9,18,23,13,16,35.0,2,11,75,mixed,showery,calm,42,50,2025-06-09T00:44:10.142687
Zagreb,10,13,17,9,18,35.0,3,11,75,mixed,showery,calm,42,90,2025-06-09T00:44:10.725326
Zagreb,11,6,9,2,19,35.0,3,11,75,mixed,showery,calm,42,10,2025-06-09T00:44:11.325675
Zagreb,12,1,4,-2,15,35.0,4,11,50,mixed,showery,calm,42,0,2025-06-09T00:44:11.898179
Skopje,1,3,7,-1,11,35.0,5,11,50,mixed,showery,calm,42,0,2025-06-09T00:44:12.494472
Skopje,2,3,8,-1,10,35.0,4,12,50,mixed,showery,calm,42,0,2025-06-09T00:44:13.072418
Skopje,3,8,13,3,11,35.0,3,12,50,mixed,showery,calm,42,50,2025-06-09T00:44:13.638453
Skopje,4,13,18,7,12,35.0,2,12,50,mixed,showery,calm,42,290,2025-06-09T00:44:14.234220
Skopje,5,18,23,12,10,35.0,2,12,50,mixed,showery,calm,42,45,2025-06-09T00:44:14.816407
Skopje,6,22,27,16,8,35.0,2,12,50,mixed,showery,calm,42,73,2025-06-09T00:44:15.386204
Skopje,7,26,32,19,4,35.0,2,12,25,mixed,arid,calm,42,54,2025-06-09T00:44:15.948118
Skopje,8,25,31,19,3,35.0,2,11,25,mixed,arid,calm,42,58,2025-06-09T00:44:16.536831
Skopje,9,21,27,15,4,35.0,2,10,25,mixed,arid,calm,42,67,2025-06-09T00:44:17.123814
Skopje,10,15,20,9,9,35.0,3,10,50,mixed,showery,calm,42,18,2025-06-09T00:44:17.689074
Skopje,11,8,12,4,13,35.0,4,10,50,mixed,showery,calm,42,40,2025-06-09T00:44:18.251883
Skopje,12,3,7,-1,12,35.0,5,10,50,mixed,showery,calm,42,0,2025-06-09T00:44:18.824662
Bodø,1,-4,-2,-6,31,35.0,2,19,90,mixed,wet,breezy,42,0,2025-06-09T00:44:19.463801
Bodø,2,-5,-3,-7,34,35.0,2,19,90,mixed,wet,breezy,42,0,2025-06-09T00:44:20.044751
Bodø,3,-2,0,-4,21,35.0,1,17,75,mixed,showery,breezy,42,0,2025-06-09T00:44:20.633286
Bodø,4,2,4,-1,20,35.0,1,15,75,mixed,showery,breezy,42,0,2025-06-09T00:44:21.215229
Bodø,5,6,8,3,22,35.0,1,14,75,mixed,showery,calm,42,0,2025-06-09T00:44:21.801402
Bodø,6,10,13,7,22,35.0,1,14,75,mixed,showery,calm,42,50,2025-06-09T00:44:22.385184
Bodø,7,14,16,11,22,35.0,1,14,75,mixed,showery,calm,42,80,2025-06-09T00:44:22.964365
Bodø,8,13,15,10,31,35.0,1,15,90,mixed,wet,breezy,42,70,2025-06-09T00:44:23.538461
Bodø,9,10,12,7,39,35.0,1,17,90,mixed,wet,breezy,42,40,2025-06-09T00:44:24.125251
Bodø,10,5,6,2,36,35.0,1,17,90,mixed,wet,breezy,42,0,2025-06-09T00:44:24.697356
Bodø,11,-1,1,-4,36,35.0,2,18,90,mixed,wet,breezy,42,0,2025-06-09T00:44:25.278767
Bodø,12,-3,-1,-5,34,35.0,2,19,90,mixed,wet,breezy,42,0,2025-06-09T00:44:25.853165
Växjö,1,-1,0,-3,12,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:44:26.541792
Växjö,2,-2,1,-4,10,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:44:27.130044
Växjö,3,1,4,-2,10,35.0,2,18,50,mixed,showery,breezy,42,0,2025-06-09T00:44:27.708589
Växjö,4,6,10,2,11,35.0,1,17,50,mixed,showery,breezy,42,20,2025-06-09T00:44:28.309401
Växjö,5,11,15,7,14,35.0,1,16,50,mixed,showery,breezy,42,70,2025-06-09T00:44:28.893025
Växjö,6,15,19,11,16,35.0,1,16,75,mixed,showery,breezy,42,12,2025-06-09T00:44:29.478429
Växjö,7,17,20,13,20,35.0,1,16,75,mixed,showery,breezy,42,29,2025-06-09T00:44:30.058181
Växjö,8,16,20,13,17,35.0,1,16,75,mixed,showery,breezy,42,29,2025-06-09T00:44:30.647351
Växjö,9,13,16,10,13,35.0,1,17,50,mixed,showery,breezy,42,80,2025-06-09T00:44:31.234306
Växjö,10,8,11,6,13,35.0,2,18,50,mixed,showery,breezy,42,30,2025-06-09T00:44:31.837303
Växjö,11,2,4,1,12,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:44:32.442985
Växjö,12,-1,1,-2,11,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:44:33.021824
Voronezh,1,-6,-4,-8,10,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:44:33.675130
Voronezh,2,-6,-3,-9,10,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T00:44:34.269809
Voronezh,3,-1,2,-5,9,35.0,2,19,50,mixed,showery,breezy,42,0,2025-06-09T00:44:34.851691
Voronezh,4,8,12,3,9,35.0,2,19,50,mixed,showery,breezy,42,40,2025-06-09T00:44:35.431777
Voronezh,5,15,20,10,13,35.0,1,17,50,mixed,showery,breezy,42,20,2025-06-09T00:44:36.204576
Voronezh,6,18,23,13,18,35.0,1,17,75,mixed,showery,breezy,42,50,2025-06-09T00:44:36.778860
Voronezh,7,21,25,16,12,35.0,1,16,50,mixed,showery,breezy,42,78,2025-06-09T00:44:37.372577
Voronezh,8,20,25,15,10,35.0,1,16,50,mixed,showery,breezy,42,70,2025-06-09T00:44:37.963856
Voronezh,9,14,19,10,11,35.0,2,17,50,mixed,showery,breezy,42,11,2025-06-09T00:44:38.555776
Voronezh,10,8,11,5,11,35.0,2,18,50,mixed,showery,breezy,42,30,2025-06-09T00:44:39.150815
Voronezh,11,0,2,-2,14,35.0,3,19,50,mixed,showery,breezy,42,0,2025-06-09T00:44:39.739679
Voronezh,12,-6,-4,-8,11,35.0,4,19,50,mixed,showery,breezy,42,0,2025-06-09T00:44:40.324350
Bratsk,1,-20,-18,-23,3,35.0,3,14,25,mixed,arid,calm,42,0,2025-06-09T00:44:40.999230
Bratsk,2,-15,-12,-19,2,35.0,3,15,25,mixed,arid,breezy,42,0,2025-06-09T00:44:41.585253
Bratsk,3,-10,-7,-14,3,35.0,2,16,25,mixed,arid,breezy,42,0,2025-06-09T00:44:42.166695
Bratsk,4,-2,1,-6,6,35.0,1,17,50,mixed,arid,breezy,42,0,2025-06-09T00:44:42.752015
Bratsk,5,7,11,3,9,35.0,1,17,50,mixed,showery,breezy,42,30,2025-06-09T00:44:43.337734
Bratsk,6,13,17,9,14,35.0,1,14,50,mixed,showery,calm,42,90,2025-06-09T00:44:43.931931
Bratsk,7,17,20,14,17,35.0,1,12,75,mixed,showery,calm,42,33,2025-06-09T00:44:44.528287
Bratsk,8,16,19,12,14,35.0,1,13,50,mixed,showery,calm,42,14,2025-06-09T00:44:45.119067
Bratsk,9,10,13,7,10,35.0,1,15,50,mixed,showery,breezy,42,50,2025-06-09T00:44:45.719601
Bratsk,10,1,4,-1,6,35.0,2,17,50,mixed,arid,breezy,42,0,2025-06-09T00:44:46.302237
Bratsk,11,-10,-7,-13,6,35.0,3,16,50,mixed,arid,breezy,42,0,2025-06-09T00:44:46.910296
Bratsk,12,-18,-16,-21,4,35.0,3,15,25,mixed,arid,breezy,42,0,2025-06-09T00:44:47.507532
Chişinău,1,-1,2,-4,9,35.0,4,15,50,mixed,showery,breezy,42,0,2025-06-09T00:44:48.168153
Chişinău,2,0,4,-4,8,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T00:44:48.757240
Chişinău,3,5,9,0,9,35.0,3,17,50,mixed,showery,breezy,42,10,2025-06-09T00:44:49.341279
Chişinău,4,11,15,6,13,35.0,2,16,50,mixed,showery,breezy,42,70,2025-06-09T00:44:49.908254
Chişinău,5,17,21,11,16,35.0,1,15,75,mixed,showery,breezy,42,30,2025-06-09T00:44:50.483682
Chişinău,6,20,25,15,19,35.0,1,15,75,mixed,showery,breezy,42,70,2025-06-09T00:44:51.052284
Chişinău,7,23,28,18,11,35.0,1,15,50,mixed,showery,breezy,42,80,2025-06-09T00:44:51.625102
Chişinău,8,23,28,18,9,35.0,1,14,50,mixed,showery,calm,42,80,2025-06-09T00:44:52.206969
Chişinău,9,18,23,13,9,35.0,2,15,50,mixed,showery,breezy,42,50,2025-06-09T00:44:52.772391
Chişinău,10,12,16,8,9,35.0,3,15,50,mixed,showery,breezy,42,80,2025-06-09T00:44:53.354345
Chişinău,11,4,8,2,9,35.0,3,15,50,mixed,showery,breezy,42,0,2025-06-09T00:44:53.975086
Chişinău,12,-1,2,-3,10,35.0,4,16,50,mixed,showery,breezy,42,0,2025-06-09T00:44:54.553558
Gibraltar,1,12,15,10,22,35.0,5,22,75,mixed,showery,breezy,42,70,2025-06-09T00:44:55.191686
Gibraltar,2,13,15,11,27,35.0,4,24,75,mixed,wet,breezy,42,70,2025-06-09T00:44:55.761057
Gibraltar,3,14,17,12,21,35.0,3,24,75,mixed,showery,breezy,42,90,2025-06-09T00:44:56.352920
Gibraltar,4,16,19,13,14,35.0,2,23,50,mixed,showery,breezy,42,17,2025-06-09T00:44:56.923600
Gibraltar,5,18,21,15,10,35.0,2,22,50,mixed,showery,breezy,42,50,2025-06-09T00:44:57.493842
Gibraltar,6,22,25,19,2,35.0,2,22,25,mixed,arid,breezy,42,100,2025-06-09T00:44:58.062490
Gibraltar,7,25,29,21,0,35.0,2,20,10,mixed,arid,breezy,42,62,2025-06-09T00:44:58.633915
Gibraltar,8,25,29,22,1,35.0,2,20,10,mixed,arid,breezy,42,57,2025-06-09T00:44:59.200820
Gibraltar,9,23,26,20,3,35.0,2,21,25,mixed,arid,breezy,42,100,2025-06-09T00:44:59.777121
Gibraltar,10,19,22,17,17,35.0,3,22,75,mixed,showery,breezy,42,80,2025-06-09T00:45:00.346959
Gibraltar,11,16,18,14,31,35.0,4,21,90,mixed,wet,breezy,42,220,2025-06-09T00:45:00.916515
Gibraltar,12,13,15,11,24,35.0,5,22,75,mixed,wet,breezy,42,70,2025-06-09T00:45:01.518799
Santorini,1,13,14,12,15,35.0,5,37,50,mixed,showery,windy,42,60,2025-06-09T00:45:02.151325
Santorini,2,12,13,12,15,35.0,4,38,75,mixed,showery,windy,42,50,2025-06-09T00:45:02.731421
Santorini,3,14,14,13,7,35.0,3,36,50,mixed,arid,windy,42,60,2025-06-09T00:45:03.316686
Santorini,4,15,16,14,4,35.0,2,31,25,mixed,arid,breezy,42,80,2025-06-09T00:45:03.878898
Santorini,5,18,19,18,1,35.0,2,27,10,mixed,arid,breezy,42,100,2025-06-09T00:45:04.480985
Santorini,6,22,22,21,1,35.0,2,28,10,mixed,arid,breezy,42,100,2025-06-09T00:45:05.051012
Santorini,7,24,24,23,0,35.0,2,34,10,mixed,arid,breezy,42,100,2025-06-09T00:45:05.642267
Santorini,8,24,25,24,0,35.0,2,33,10,mixed,arid,breezy,42,100,2025-06-09T00:45:06.236998
Santorini,9,23,23,22,0,35.0,2,32,10,mixed,arid,breezy,42,100,2025-06-09T00:45:06.805011
Santorini,10,20,21,19,5,35.0,3,30,50,mixed,arid,breezy,42,100,2025-06-09T00:45:07.390160
Santorini,11,17,17,16,10,35.0,4,33,50,mixed,showery,breezy,42,90,2025-06-09T00:45:07.964762
Santorini,12,14,15,13,15,35.0,5,36,75,mixed,showery,windy,42,70,2025-06-09T00:45:08.571809
Samara,1,-11,-8,-13,8,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T00:45:09.268991
Samara,2,-9,-6,-12,9,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:45:09.872735
Samara,3,-4,0,-7,7,35.0,2,17,50,mixed,arid,breezy,42,0,2025-06-09T00:45:10.448348
Samara,4,6,10,0,9,35.0,2,18,50,mixed,showery,breezy,42,20,2025-06-09T00:45:11.027191
Samara,5,15,19,9,10,35.0,1,17,50,mixed,showery,breezy,42,10,2025-06-09T00:45:11.608975
Samara,6,19,24,14,12,35.0,1,17,50,mixed,showery,breezy,42,60,2025-06-09T00:45:12.179357
Samara,7,21,25,16,14,35.0,1,16,50,mixed,showery,breezy,42,78,2025-06-09T00:45:12.751104
Samara,8,20,24,15,9,35.0,1,16,50,mixed,showery,breezy,42,67,2025-06-09T00:45:13.335516
Samara,9,13,17,9,12,35.0,2,18,50,mixed,showery,breezy,42,90,2025-06-09T00:45:13.930387
Samara,10,6,10,3,10,35.0,2,18,50,mixed,showery,breezy,42,20,2025-06-09T00:45:14.518623
Samara,11,-2,0,-5,13,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:45:15.103433
Samara,12,-9,-7,-12,9,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T00:45:15.700347
Tivat,1,9,11,7,55,35.0,4,11,90,mixed,wet,calm,42,30,2025-06-09T00:45:16.358576
Tivat,2,9,12,7,49,35.0,4,11,90,mixed,wet,calm,42,40,2025-06-09T00:45:16.929469
Tivat,3,12,15,10,47,35.0,3,11,90,mixed,wet,calm,42,70,2025-06-09T00:45:17.535858
Tivat,4,15,17,13,38,35.0,2,11,90,mixed,wet,calm,42,90,2025-06-09T00:45:18.109189
Tivat,5,20,22,17,34,35.0,2,10,90,mixed,wet,calm,42,80,2025-06-09T00:45:18.693104
Tivat,6,24,26,21,19,35.0,2,9,75,mixed,showery,calm,42,100,2025-06-09T00:45:19.268138
Tivat,7,27,30,24,6,35.0,2,10,50,mixed,arid,calm,42,33,2025-06-09T00:45:19.855281
Tivat,8,27,30,24,10,35.0,2,10,50,mixed,showery,calm,42,33,2025-06-09T00:45:20.432275
Tivat,9,24,26,21,29,35.0,2,9,75,mixed,wet,calm,42,100,2025-06-09T00:45:21.024270
Tivat,10,19,21,16,57,35.0,3,10,90,mixed,wet,calm,42,60,2025-06-09T00:45:21.625388
Tivat,11,14,16,12,70,35.0,4,11,90,mixed,wet,calm,42,80,2025-06-09T00:45:22.217718
Tivat,12,10,12,8,60,35.0,4,11,90,mixed,wet,calm,42,40,2025-06-09T00:45:22.805623
Cork,1,7,9,5,18,35.0,4,23,75,mixed,showery,breezy,42,10,2025-06-09T00:45:23.437544
Cork,2,7,9,4,15,35.0,3,22,50,mixed,showery,breezy,42,10,2025-06-09T00:45:24.035877
Cork,3,7,10,5,17,35.0,2,22,75,mixed,showery,breezy,42,20,2025-06-09T00:45:24.627882
Cork,4,9,12,6,15,35.0,2,20,50,mixed,showery,breezy,42,40,2025-06-09T00:45:25.226654
Cork,5,12,15,9,14,35.0,1,19,50,mixed,showery,breezy,42,70,2025-06-09T00:45:25.815076
Cork,6,14,17,12,14,35.0,1,18,50,mixed,showery,breezy,42,90,2025-06-09T00:45:26.399331
Cork,7,16,19,13,14,35.0,1,18,50,mixed,showery,breezy,42,17,2025-06-09T00:45:27.000858
Cork,8,16,19,13,13,35.0,1,17,50,mixed,showery,breezy,42,17,2025-06-09T00:45:27.585254
Cork,9,15,17,12,16,35.0,2,19,75,mixed,showery,breezy,42,90,2025-06-09T00:45:28.153149
Cork,10,12,14,9,18,35.0,2,21,75,mixed,showery,breezy,42,60,2025-06-09T00:45:28.753650
Cork,11,9,11,7,21,35.0,3,22,75,mixed,showery,breezy,42,30,2025-06-09T00:45:29.366858
Cork,12,7,9,5,19,35.0,4,23,75,mixed,showery,breezy,42,10,2025-06-09T00:45:29.926402
Lübeck,1,1,3,-1,13,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T00:45:30.603351
Lübeck,2,1,4,-1,12,35.0,3,21,50,mixed,showery,breezy,42,0,2025-06-09T00:45:31.185926
Lübeck,3,4,8,1,12,35.0,2,20,50,mixed,showery,breezy,42,0,2025-06-09T00:45:31.772000
Lübeck,4,8,12,4,12,35.0,2,19,50,mixed,showery,breezy,42,40,2025-06-09T00:45:32.369070
Lübeck,5,13,17,8,14,35.0,1,18,50,mixed,showery,breezy,42,90,2025-06-09T00:45:32.950371
Lübeck,6,16,20,12,17,35.0,1,18,75,mixed,showery,breezy,42,25,2025-06-09T00:45:33.536974
Lübeck,7,18,21,14,17,35.0,1,18,75,mixed,showery,breezy,42,43,2025-06-09T00:45:34.119863
Lübeck,8,18,22,14,15,35.0,1,17,50,mixed,showery,breezy,42,50,2025-06-09T00:45:34.711061
Lübeck,9,15,19,12,13,35.0,2,18,50,mixed,showery,breezy,42,14,2025-06-09T00:45:35.300667
Lübeck,10,11,14,8,12,35.0,2,19,50,mixed,showery,breezy,42,60,2025-06-09T00:45:35.985672
Lübeck,11,5,7,3,12,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:45:36.558799
Lübeck,12,2,4,0,12,35.0,3,20,50,mixed,showery,breezy,42,0,2025-06-09T00:45:37.138097
Vladikavkaz,1,-2,2,-6,7,35.0,4,9,50,mixed,arid,calm,42,0,2025-06-09T00:45:37.774888
Vladikavkaz,2,-1,4,-5,8,35.0,4,11,50,mixed,showery,calm,42,0,2025-06-09T00:45:38.350938
Vladikavkaz,3,3,7,-2,14,35.0,3,12,50,mixed,showery,calm,42,0,2025-06-09T00:45:38.936020
Vladikavkaz,4,8,13,3,23,35.0,2,13,75,mixed,wet,calm,42,50,2025-06-09T00:45:39.500088
Vladikavkaz,5,14,18,9,24,35.0,2,12,75,mixed,wet,calm,42,270,2025-06-09T00:45:40.063942
Vladikavkaz,6,17,21,12,28,35.0,2,12,75,mixed,wet,calm,42,33,2025-06-09T00:45:40.638373
Vladikavkaz,7,21,25,16,13,35.0,2,12,50,mixed,showery,calm,42,78,2025-06-09T00:45:41.206619
Vladikavkaz,8,21,25,16,12,35.0,2,12,50,mixed,showery,calm,42,78,2025-06-09T00:45:41.856942
Vladikavkaz,9,15,19,11,21,35.0,2,11,75,mixed,showery,calm,42,12,2025-06-09T00:45:42.620149
Vladikavkaz,10,10,14,5,13,35.0,3,10,50,mixed,showery,calm,42,60,2025-06-09T00:45:43.377510
Vladikavkaz,11,4,8,0,11,35.0,4,10,50,mixed,showery,calm,42,0,2025-06-09T00:45:44.265312
Vladikavkaz,12,-1,3,-5,10,35.0,4,10,50,mixed,showery,calm,42,0,2025-06-09T00:45:44.840223
Venice,1,4,8,1,15,35.0,4,13,75,mixed,showery,calm,42,0,2025-06-09T00:45:45.540650
Venice,2,6,10,2,13,35.0,3,14,50,mixed,showery,calm,42,20,2025-06-09T00:45:46.112941
Venice,3,9,14,6,17,35.0,3,15,75,mixed,showery,breezy,42,60,2025-06-09T00:45:46.711204
Venice,4,14,18,10,19,35.0,2,15,75,mixed,showery,breezy,42,260,2025-06-09T00:45:47.280544
Venice,5,18,23,14,25,35.0,1,14,75,mixed,wet,calm,42,56,2025-06-09T00:45:47.872834
Venice,6,22,27,18,22,35.0,1,14,75,mixed,showery,calm,42,89,2025-06-09T00:45:48.441665
Venice,7,25,29,20,16,35.0,1,14,75,mixed,showery,calm,42,67,2025-06-09T00:45:49.025609
Venice,8,25,30,20,13,35.0,1,13,50,mixed,showery,calm,42,60,2025-06-09T00:45:49.597609
Venice,9,21,26,17,19,35.0,2,13,75,mixed,showery,calm,42,89,2025-06-09T00:45:50.169839
Venice,10,15,20,12,27,35.0,3,13,75,mixed,wet,calm,42,25,2025-06-09T00:45:50.742229
Venice,11,9,13,6,19,35.0,3,14,75,mixed,showery,calm,42,50,2025-06-09T00:45:51.318377
Venice,12,5,8,2,14,35.0,4,13,50,mixed,showery,calm,42,0,2025-06-09T00:45:51.888186
Karlovy Vary,1,-1,2,-3,10,35.0,4,18,50,mixed,showery,breezy,42,0,2025-06-09T00:45:52.541721
Karlovy Vary,2,-1,3,-4,10,35.0,3,18,50,mixed,showery,breezy,42,0,2025-06-09T00:45:53.133221
Karlovy Vary,3,4,8,0,11,35.0,2,17,50,mixed,showery,breezy,42,0,2025-06-09T00:45:53.710004
Karlovy Vary,4,8,13,4,12,35.0,2,17,50,mixed,showery,breezy,42,50,2025-06-09T00:45:54.285588
Karlovy Vary,5,13,17,8,17,35.0,1,16,75,mixed,showery,breezy,42,90,2025-06-09T00:45:54.861652
Karlovy Vary,6,16,21,12,20,35.0,1,15,75,mixed,showery,breezy,42,33,2025-06-09T00:45:55.448568
Karlovy Vary,7,18,22,13,18,35.0,1,15,75,mixed,showery,breezy,42,44,2025-06-09T00:45:56.028236
Karlovy Vary,8,18,22,13,15,35.0,1,14,50,mixed,showery,calm,42,44,2025-06-09T00:45:56.615764
Karlovy Vary,9,15,19,11,13,35.0,2,15,50,mixed,showery,breezy,42,12,2025-06-09T00:45:57.202530
Karlovy Vary,10,10,13,6,11,35.0,2,16,50,mixed,showery,breezy,42,50,2025-06-09T00:45:57.786532
Karlovy Vary,11,3,6,0,10,35.0,3,17,50,mixed,showery,breezy,42,0,2025-06-09T00:45:58.378227
Karlovy Vary,12,-1,2,-3,11,35.0,4,17,50,mixed,showery,breezy,42,0,2025-06-09T00:45:58.957201
Oradea,1,1,4,-3,12,35.0,4,13,50,mixed,showery,calm,42,0,2025-06-09T00:45:59.534421
Oradea,2,1,5,-2,12,35.0,3,15,50,mixed,showery,breezy,42,0,2025-06-09T00:46:00.171123
Oradea,3,6,11,2,15,35.0,3,15,50,mixed,showery,breezy,42,30,2025-06-09T00:46:00.752945
Oradea,4,11,16,6,17,35.0,2,14,75,mixed,showery,calm,42,80,2025-06-09T00:46:01.332181
Oradea,5,16,21,11,20,35.0,1,13,75,mixed,showery,calm,42,30,2025-06-09T00:46:01.910890
